Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Bowler,Runs,Extra Runs,Bowler Extra Runs,Extra,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,24,5,143,Brian George,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:31:39.71,0,Wolvercote CC 3rd XI,Bowl,North,J Chapman,76,5,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,6,25,16,1,2,17,3.17,3.19,7.31,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,24,6,144,J Chapman,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:32:02.877,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,76,5,6,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,6,22,11,1,2,16,3.19,3.17,7.32,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,1,145,Brian George,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:32:30.99,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,76,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,6,26,16,2,1,17,3.17,3.14,7.38,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,2,146,Brian George,Ben Richmond,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:34:07.72,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,80,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,6,27,20,2,1,17,3.14,3.29,7.44,7.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,3,147,Brian George,Ben Richmond,4,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:34:52.29,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,84,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,6,28,24,2,1,17,3.29,3.43,7.31,7.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,4,148,Brian George,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:34:52.523,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,84,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,6,29,24,2,1,17,3.43,3.41,7.17,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,5,149,Brian George,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:35:24.863,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,84,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,6,30,24,2,1,17,3.41,3.38,7.23,7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,25,6,150,Brian George,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:35:46.103,0,Wolvercote CC 3rd XI,Bowl,South,J Chapman,84,5,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,6,31,24,2,1,17,3.38,3.36,7.29,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,1,151,J Chapman,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,Caught,J Chapman,,,,,,,No,No,James Wilson,Catch,,,,,,,,,,,RHB,,20240831 17:37:14.053,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,84,6,6,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,6,23,11,1,3,16,3.36,3.34,7.35,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,2,152,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:37:45.447,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,84,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,7,1,0,1,3,26,3.34,3.32,7.41,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,3,153,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:39:09.333,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,84,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,7,2,0,1,3,26,3.32,3.29,7.47,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,4,154,Harry Bewes,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:39:17.907,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,85,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,7,3,1,1,3,26,3.29,3.31,7.54,7.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,5,155,Brian George,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:39:54.093,0,Wolvercote CC 3rd XI,Bowl,North,Harry Bewes,86,6,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,7,32,25,1,3,17,3.31,3.33,7.55,7.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,26,6,156,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:40:17.43,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,86,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,7,4,1,1,3,26,3.33,3.31,7.57,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,1,157,Brian George,Ben Richmond,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:40:48.077,0,Wolvercote CC 3rd XI,Bowl,South,Harry Bewes,87,6,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,7,33,26,2,2,17,3.31,3.32,7.63,7.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,2,158,Harry Bewes,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:41:37.693,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,87,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,7,5,1,2,2,26,3.32,3.30,7.65,7.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,3,159,Harry Bewes,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:42:28.937,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,87,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,7,6,1,2,2,26,3.30,3.28,7.71,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,4,160,Harry Bewes,Ben Richmond,0,3,0,Leg Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:42:30.087,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,90,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,7,7,1,2,2,26,3.28,3.38,7.78,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,5,161,Brian George,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:43:18.553,0,Wolvercote CC 3rd XI,Bowl,South,Harry Bewes,90,6,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,7,34,26,2,2,17,3.38,3.35,7.69,7.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,27,6,162,Brian George,Ben Richmond,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:43:27.66,0,Wolvercote CC 3rd XI,Bowl,South,Harry Bewes,91,6,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,7,35,27,2,2,17,3.35,3.37,7.76,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,1,163,Brian George,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:44:01.05,0,Wolvercote CC 3rd XI,Bowl,North,Harry Bewes,92,6,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,7,36,28,1,4,17,3.37,3.39,7.78,7.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,2,164,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:44:49.523,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,92,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,7,8,1,1,4,26,3.39,3.37,7.79,7.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,3,165,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:45:07.25,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,92,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,7,9,1,1,4,26,3.37,3.35,7.87,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,4,166,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:45:26.467,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,92,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,7,10,1,1,4,26,3.35,3.33,7.94,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,5,167,Harry Bewes,Sooraj Pradeep,3,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:45:46.343,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,95,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,7,11,4,1,4,26,3.33,3.41,8.02,7.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,28,6,168,Brian George,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:46:20.603,0,Wolvercote CC 3rd XI,Bowl,North,Harry Bewes,95,6,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,7,37,28,1,4,17,3.41,3.39,7.92,8.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,1,169,Harry Bewes,Ben Richmond,0,1,0,Leg Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:46:53.21,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,96,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,7,12,4,2,3,26,3.39,3.41,8.00,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,2,170,Brian George,Ben Richmond,0,1,0,Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:47:56.227,0,Wolvercote CC 3rd XI,Bowl,South,Harry Bewes,97,6,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,7,38,28,2,3,17,3.41,3.42,8.02,8.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,3,171,Harry Bewes,Ben Richmond,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:48:19.37,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,98,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,7,13,5,2,3,26,3.42,3.44,8.04,8.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,4,172,Brian George,Ben Richmond,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:48:35.45,0,Wolvercote CC 3rd XI,Bowl,South,Harry Bewes,99,6,7,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,7,39,29,2,3,17,3.44,3.45,8.06,8.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,5,173,Harry Bewes,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:48:58.077,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,99,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,7,14,5,2,3,26,3.45,3.43,8.08,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,29,6,174,Harry Bewes,Ben Richmond,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:49:22.04,0,Wolvercote CC 3rd XI,Bowl,South,Brian George,99,6,8,2,1,1,,Andrew Coate,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,6,No,7,15,5,2,3,26,3.43,3.41,8.16,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,1,175,Brian George,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:50:03.013,0,Wolvercote CC 3rd XI,Bowl,North,Harry Bewes,100,6,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,1,No,7,40,30,1,5,17,3.41,3.43,8.25,8.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,2,176,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:50:42.457,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,100,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,2,No,7,16,5,1,5,26,3.43,3.41,8.27,8.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,3,177,Harry Bewes,Sooraj Pradeep,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:51:23.777,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,100,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,3,No,7,17,5,1,5,26,3.41,3.39,8.36,8.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,4,178,Harry Bewes,Sooraj Pradeep,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:51:44.003,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,101,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,No,4,No,7,17,5,1,5,26,3.39,3.42,8.45,8.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,5,178,Harry Bewes,Sooraj Pradeep,1,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:52:11.72,0,Wolvercote CC 3rd XI,Bowl,North,Brian George,102,6,8,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,4,No,7,18,6,1,5,26,3.42,3.44,8.39,8.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolvercote CC 3rd XI v Harwell International CC 1st XI,31/08/2024,12:30,2,30,6,179,Brian George,Sooraj Pradeep,3,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240831 17:52:38.33,0,Wolvercote CC 3rd XI,Bowl,North,Harry Bewes,105,6,7,2,1,1,,Raz White,Harwell International CC 1st XI won by 53 runs,Harwell International CC 1st XI,Wolvercote CC 3rd XI,Wolvercote CC 3rd XI,Harwell International CC 1st XI,Kennington,stephen.boag@gmail.com,,,,,,,Yes,5,No,7,41,33,1,5,17,3.44,3.52,8.41,8.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
